RegionID,SizeRank,Region Name,Region Type,State Name,Base Date Recorded,Forecast Date,Forecast Growth (%)
395082,699,"Selinsgrove, PA",msa,Pennsylvania,2024-02-29,2024-03-31,0.1
395219,700,"West Plains, MO",msa,Missouri,2024-02-29,2024-03-31,1.1
394934,701,"Okeechobee, FL",msa,Florida,2024-02-29,2024-03-31,1.2
394690,702,"Houghton, MI",msa,Michigan,2024-02-29,2024-03-31,0.3
394881,703,"Moscow, ID",msa,Idaho,2024-02-29,2024-03-31,1.0
394476,704,"Clewiston, FL",msa,Florida,2024-02-29,2024-03-31,1.4
395026,705,"Riverton, WY",msa,Wyoming,2024-02-29,2024-03-31,0.6
394560,706,"El Dorado, AR",msa,Arkansas,2024-02-29,2024-03-31,0.5
395083,707,"Selma, AL",msa,Alabama,2024-02-29,2024-03-31,0.4
394981,708,"Pittsburg, KS",msa,Kansas,2024-02-29,2024-03-31,1.1
394663,709,"Hannibal, MO",msa,Missouri,2024-02-29,2024-03-31,0.8
395203,710,"Warren, PA",msa,Pennsylvania,2024-02-29,2024-03-31,0.9
394315,711,"Alexandria, MN",msa,Minnesota,2024-02-29,2024-03-31,0.7
395178,712,"Urbana, OH",msa,Ohio,2024-02-29,2024-03-31,1.0
394654,713,"Greenwood, MS",msa,Mississippi,2024-02-29,2024-03-31,0.5
394434,714,"Cambridge, OH",msa,Ohio,2024-02-29,2024-03-31,0.9
395227,715,"Williston, ND",msa,North Dakota,2024-02-29,2024-03-31,1.6
394526,716,"Defiance, OH",msa,Ohio,2024-02-29,2024-03-31,1.0
395099,717,"Sikeston, MO",msa,Missouri,2024-02-29,2024-03-31,0.6
395046,718,"Safford, AZ",msa,Arizona,2024-02-29,2024-03-31,0.9
394715,719,"Jacksonville, IL",msa,Illinois,2024-02-29,2024-03-31,0.5
394300,720,"Ada, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.9
394422,721,"Brownwood, TX",msa,Texas,2024-02-29,2024-03-31,0.8
394507,722,"Crawfordsville, IN",msa,Indiana,2024-02-29,2024-03-31,1.1
394801,723,"Logansport, IN",msa,Indiana,2024-02-29,2024-03-31,1.0
395072,724,"Scottsbluff, NE",msa,Nebraska,2024-02-29,2024-03-31,0.6
394904,725,"Natchitoches, LA",msa,Louisiana,2024-02-29,2024-03-31,-0.1
394914,726,"Newberry, SC",msa,South Carolina,2024-02-29,2024-03-31,0.5
394799,727,"Lock Haven, PA",msa,Pennsylvania,2024-02-29,2024-03-31,0.5
394451,728,"Centralia, IL",msa,Illinois,2024-02-29,2024-03-31,0.8
394554,729,"Easton, MD",msa,Maryland,2024-02-29,2024-03-31,1.0
394948,730,"Owatonna, MN",msa,Minnesota,2024-02-29,2024-03-31,0.8
394888,731,"Mount Vernon, IL",msa,Illinois,2024-02-29,2024-03-31,0.6
394771,733,"Laramie, WY",msa,Wyoming,2024-02-29,2024-03-31,0.8
394894,734,"Murray, KY",msa,Kentucky,2024-02-29,2024-03-31,0.3
394617,735,"Fremont, NE",msa,Nebraska,2024-02-29,2024-03-31,1.1
394382,736,"Bennington, VT",msa,Vermont,2024-02-29,2024-03-31,0.8
395069,738,"Sault Ste. Marie, MI",msa,Michigan,2024-02-29,2024-03-31,0.9
394436,739,"Campbellsville, KY",msa,Kentucky,2024-02-29,2024-03-31,1.0
394550,740,"Dyersburg, TN",msa,Tennessee,2024-02-29,2024-03-31,0.7
394573,742,"Escanaba, MI",msa,Michigan,2024-02-29,2024-03-31,0.3
394840,743,"Mayfield, KY",msa,Kentucky,2024-02-29,2024-03-31,0.9
394745,744,"Kill Devil Hills, NC",msa,North Carolina,2024-02-29,2024-03-31,1.1
395137,745,"Sulphur Springs, TX",msa,Texas,2024-02-29,2024-03-31,1.0
394702,746,"Hutchinson, MN",msa,Minnesota,2024-02-29,2024-03-31,0.8
394506,747,"Coshocton, OH",msa,Ohio,2024-02-29,2024-03-31,1.1
394696,748,"Huntington, IN",msa,Indiana,2024-02-29,2024-03-31,0.9
394522,749,"DeRidder, LA",msa,Louisiana,2024-02-29,2024-03-31,0.1
395192,750,"Vincennes, IN",msa,Indiana,2024-02-29,2024-03-31,0.9
394370,751,"Bay City, TX",msa,Texas,2024-02-29,2024-03-31,0.5
394920,752,"North Platte, NE",msa,Nebraska,2024-02-29,2024-03-31,0.8
394973,753,"Peru, IN",msa,Indiana,2024-02-29,2024-03-31,0.8
394992,754,"Pontiac, IL",msa,Illinois,2024-02-29,2024-03-31,0.7
394781,755,"Lebanon, MO",msa,Missouri,2024-02-29,2024-03-31,1.0
394915,756,"Newport, TN",msa,Tennessee,2024-02-29,2024-03-31,0.9
394525,757,"Decatur, IN",msa,Indiana,2024-02-29,2024-03-31,0.9
395191,758,"Vidalia, GA",msa,Georgia,2024-02-29,2024-03-31,0.9
394413,759,"Brenham, TX",msa,Texas,2024-02-29,2024-03-31,0.8
395187,760,"Vernal, UT",msa,Utah,2024-02-29,2024-03-31,1.1
394947,762,"Ottumwa, IA",msa,Iowa,2024-02-29,2024-03-31,0.9
394430,764,"Butte, MT",msa,Montana,2024-02-29,2024-03-31,1.3
394499,765,"Corinth, MS",msa,Mississippi,2024-02-29,2024-03-31,0.5
394417,766,"Brookhaven, MS",msa,Mississippi,2024-02-29,2024-03-31,0.4
394569,767,"Emporia, KS",msa,Kansas,2024-02-29,2024-03-31,1.0
394713,768,"Jackson, WY",msa,Wyoming,2024-02-29,2024-03-31,1.2
394385,770,"Big Spring, TX",msa,Texas,2024-02-29,2024-03-31,0.3
394557,771,"Effingham, IL",msa,Illinois,2024-02-29,2024-03-31,0.8
394536,772,"Dodge City, KS",msa,Kansas,2024-02-29,2024-03-31,1.1
395211,773,"Watertown, SD",msa,South Dakota,2024-02-29,2024-03-31,0.9
394331,774,"Angola, IN",msa,Indiana,2024-02-29,2024-03-31,1.1
394535,775,"Dixon, IL",msa,Illinois,2024-02-29,2024-03-31,0.9
394777,776,"Laurinburg, NC",msa,North Carolina,2024-02-29,2024-03-31,1.0
395149,777,"Taos, NM",msa,New Mexico,2024-02-29,2024-03-31,0.6
394419,778,"Brookings, SD",msa,South Dakota,2024-02-29,2024-03-31,0.9
394324,779,"Americus, GA",msa,Georgia,2024-02-29,2024-03-31,1.1
394491,780,"Columbus, NE",msa,Nebraska,2024-02-29,2024-03-31,0.8
395150,781,"Taylorville, IL",msa,Illinois,2024-02-29,2024-03-31,0.7
394335,782,"Arcadia, FL",msa,Florida,2024-02-29,2024-03-31,0.9
394786,783,"Lewisburg, TN",msa,Tennessee,2024-02-29,2024-03-31,1.0
395084,784,"Seneca Falls, NY",msa,New York,2024-02-29,2024-03-31,0.5
394533,785,"Dickinson, ND",msa,North Dakota,2024-02-29,2024-03-31,0.8
395207,787,"Washington, IN",msa,Indiana,2024-02-29,2024-03-31,0.9
395165,788,"Troy, AL",msa,Alabama,2024-02-29,2024-03-31,0.6
753902,789,"Malvern, AR",msa,Arkansas,2024-02-29,2024-03-31,0.8
394613,790,"Frankfort, IN",msa,Indiana,2024-02-29,2024-03-31,1.2
394815,791,"Madison, IN",msa,Indiana,2024-02-29,2024-03-31,1.0
394414,792,"Brevard, NC",msa,North Carolina,2024-02-29,2024-03-31,1.0
395141,793,"Susanville, CA",msa,California,2024-02-29,2024-03-31,0.7
394835,794,"Martin, TN",msa,Tennessee,2024-02-29,2024-03-31,1.0
394984,795,"Plainview, TX",msa,Texas,2024-02-29,2024-03-31,0.5
753878,797,"Dayton, TN",msa,Tennessee,2024-02-29,2024-03-31,1.0
753892,798,"Jackson, OH",msa,Ohio,2024-02-29,2024-03-31,0.7
394433,799,"Cambridge, MD",msa,Maryland,2024-02-29,2024-03-31,0.8
394962,800,"Paris, TN",msa,Tennessee,2024-02-29,2024-03-31,0.9
394730,802,"Juneau, AK",msa,Alaska,2024-02-29,2024-03-31,0.6
394481,803,"Coffeyville, KS",msa,Kansas,2024-02-29,2024-03-31,0.7
394774,804,"Las Vegas, NM",msa,New Mexico,2024-02-29,2024-03-31,0.6
394383,805,"Berlin, NH",msa,New Hampshire,2024-02-29,2024-03-31,1.0
394473,806,"Cleveland, MS",msa,Mississippi,2024-02-29,2024-03-31,0.0
394670,807,"Hastings, NE",msa,Nebraska,2024-02-29,2024-03-31,0.8
394376,808,"Beeville, TX",msa,Texas,2024-02-29,2024-03-31,0.4
394749,809,"Kingsville, TX",msa,Texas,2024-02-29,2024-03-31,0.6
395196,810,"Wabash, IN",msa,Indiana,2024-02-29,2024-03-31,1.0
753871,811,"Breckenridge, CO",msa,Colorado,2024-02-29,2024-03-31,0.4
394310,814,"Albert Lea, MN",msa,Minnesota,2024-02-29,2024-03-31,1.0
395093,815,"Sheridan, WY",msa,Wyoming,2024-02-29,2024-03-31,0.8
395176,816,"Union City, TN",msa,Tennessee,2024-02-29,2024-03-31,0.8
394855,817,"Miami, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.9
394708,818,"Iron Mountain, MI",msa,Michigan,2024-02-29,2024-03-31,0.7
394725,819,"Jesup, GA",msa,Georgia,2024-02-29,2024-03-31,0.9
394846,820,"McPherson, KS",msa,Kansas,2024-02-29,2024-03-31,0.8
394751,821,"Kirksville, MO",msa,Missouri,2024-02-29,2024-03-31,0.7
753901,822,"Ludington, MI",msa,Michigan,2024-02-29,2024-03-31,0.6
394356,823,"Bainbridge, GA",msa,Georgia,2024-02-29,2024-03-31,1.0
394320,824,"Alpena, MI",msa,Michigan,2024-02-29,2024-03-31,0.9
395206,825,"Washington Court House, OH",msa,Ohio,2024-02-29,2024-03-31,0.8
394673,826,"Hays, KS",msa,Kansas,2024-02-29,2024-03-31,0.8
394606,827,"Fort Morgan, CO",msa,Colorado,2024-02-29,2024-03-31,0.9
395185,828,"Van Wert, OH",msa,Ohio,2024-02-29,2024-03-31,0.9
394740,830,"Kennett, MO",msa,Missouri,2024-02-29,2024-03-31,0.1
753926,831,"Weatherford, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.8
394892,832,"Mountain Home, ID",msa,Idaho,2024-02-29,2024-03-31,1.0
394864,833,"Mineral Wells, TX",msa,Texas,2024-02-29,2024-03-31,0.6
394795,834,"Lincoln, IL",msa,Illinois,2024-02-29,2024-03-31,0.4
395100,835,"Silver City, NM",msa,New Mexico,2024-02-29,2024-03-31,0.8
753879,836,"Elkins, WV",msa,West Virginia,2024-02-29,2024-03-31,0.9
394812,838,"Macomb, IL",msa,Illinois,2024-02-29,2024-03-31,0.7
394435,839,"Camden, AR",msa,Arkansas,2024-02-29,2024-03-31,0.6
394508,840,"Crescent City, CA",msa,California,2024-02-29,2024-03-31,0.8
394921,841,"North Vernon, IN",msa,Indiana,2024-02-29,2024-03-31,1.1
395154,843,"Thomaston, GA",msa,Georgia,2024-02-29,2024-03-31,1.4
394642,845,"Grants, NM",msa,New Mexico,2024-02-29,2024-03-31,0.9
394381,846,"Bennettsville, SC",msa,South Carolina,2024-02-29,2024-03-31,0.5
394615,847,"Fredericksburg, TX",msa,Texas,2024-02-29,2024-03-31,0.6
395159,848,"Toccoa, GA",msa,Georgia,2024-02-29,2024-03-31,1.3
753923,849,"The Dalles, OR",msa,Oregon,2024-02-29,2024-03-31,0.9
394649,850,"Greensburg, IN",msa,Indiana,2024-02-29,2024-03-31,1.0
394706,851,"Indianola, MS",msa,Mississippi,2024-02-29,2024-03-31,0.9
394758,852,"La Grande, OR",msa,Oregon,2024-02-29,2024-03-31,1.0
753909,854,"Ottawa, KS",msa,Kansas,2024-02-29,2024-03-31,1.3
394912,855,"New Ulm, MN",msa,Minnesota,2024-02-29,2024-03-31,0.6
394791,856,"Lexington, NE",msa,Nebraska,2024-02-29,2024-03-31,0.7
394643,857,"Great Bend, KS",msa,Kansas,2024-02-29,2024-03-31,1.2
395110,858,"Spearfish, SD",msa,South Dakota,2024-02-29,2024-03-31,0.9
395214,859,"Wauchula, FL",msa,Florida,2024-02-29,2024-03-31,1.4
394830,860,"Marshall, MN",msa,Minnesota,2024-02-29,2024-03-31,0.7
394529,861,"Deming, NM",msa,New Mexico,2024-02-29,2024-03-31,0.7
394854,862,"Mexico, MO",msa,Missouri,2024-02-29,2024-03-31,0.8
394584,863,"Fallon, NV",msa,Nevada,2024-02-29,2024-03-31,0.6
394322,864,"Altus, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.6
395181,865,"Uvalde, TX",msa,Texas,2024-02-29,2024-03-31,0.6
753884,866,"Hailey, ID",msa,Idaho,2024-02-29,2024-03-31,0.9
753921,867,"Steamboat Springs, CO",msa,Colorado,2024-02-29,2024-03-31,1.4
395138,868,"Summerville, GA",msa,Georgia,2024-02-29,2024-03-31,1.0
394869,869,"Moberly, MO",msa,Missouri,2024-02-29,2024-03-31,0.9
394858,870,"Middlesborough, KY",msa,Kentucky,2024-02-29,2024-03-31,0.2
395236,871,"Woodward, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.4
395004,872,"Prineville, OR",msa,Oregon,2024-02-29,2024-03-31,1.0
394687,875,"Hood River, OR",msa,Oregon,2024-02-29,2024-03-31,0.9
394601,876,"Forrest City, AR",msa,Arkansas,2024-02-29,2024-03-31,1.1
394494,877,"Connersville, IN",msa,Indiana,2024-02-29,2024-03-31,0.9
394868,878,"Mitchell, SD",msa,South Dakota,2024-02-29,2024-03-31,0.9
394831,879,"Marshall, MO",msa,Missouri,2024-02-29,2024-03-31,0.5
394418,880,"Brookings, OR",msa,Oregon,2024-02-29,2024-03-31,0.8
395241,881,"Yankton, SD",msa,South Dakota,2024-02-29,2024-03-31,0.5
395198,882,"Wahpeton, ND",msa,North Dakota,2024-02-29,2024-03-31,0.7
394818,883,"Magnolia, AR",msa,Arkansas,2024-02-29,2024-03-31,0.4
394564,884,"Elk City, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.4
394793,885,"Liberal, KS",msa,Kansas,2024-02-29,2024-03-31,0.7
395239,885,"Worthington, MN",msa,Minnesota,2024-02-29,2024-03-31,0.7
394945,887,"Oskaloosa, IA",msa,Iowa,2024-02-29,2024-03-31,0.9
394959,888,"Pampa, TX",msa,Texas,2024-02-29,2024-03-31,0.5
394470,889,"Clarksdale, MS",msa,Mississippi,2024-02-29,2024-03-31,0.1
395130,890,"Sterling, CO",msa,Colorado,2024-02-29,2024-03-31,0.9
394371,891,"Beatrice, NE",msa,Nebraska,2024-02-29,2024-03-31,0.7
394718,892,"Jamestown, ND",msa,North Dakota,2024-02-29,2024-03-31,0.3
394784,893,"Levelland, TX",msa,Texas,2024-02-29,2024-03-31,0.6
394656,894,"Grenada, MS",msa,Mississippi,2024-02-29,2024-03-31,0.7
394837,895,"Maryville, MO",msa,Missouri,2024-02-29,2024-03-31,0.9
394337,896,"Arkadelphia, AR",msa,Arkansas,2024-02-29,2024-03-31,0.7
394544,897,"Dumas, TX",msa,Texas,2024-02-29,2024-03-31,0.5
394659,898,"Guymon, OK",msa,Oklahoma,2024-02-29,2024-03-31,0.7
394403,899,"Borger, TX",msa,Texas,2024-02-29,2024-03-31,0.3
394979,900,"Pierre, SD",msa,South Dakota,2024-02-29,2024-03-31,0.7
394700,901,"Huron, SD",msa,South Dakota,2024-02-29,2024-03-31,0.5
395135,903,"Storm Lake, IA",msa,Iowa,2024-02-29,2024-03-31,1.0
394498,905,"Cordele, GA",msa,Georgia,2024-02-29,2024-03-31,0.9
394578,906,"Evanston, WY",msa,Wyoming,2024-02-29,2024-03-31,0.9
395014,907,"Raymondville, TX",msa,Texas,2024-02-29,2024-03-31,0.4
753914,908,"Port Lavaca, TX",msa,Texas,2024-02-29,2024-03-31,0.6
753908,909,"Othello, WA",msa,Washington,2024-02-29,2024-03-31,1.2
753925,910,"Vineyard Haven, MA",msa,Massachusetts,2024-02-29,2024-03-31,1.2
394965,911,"Parsons, KS",msa,Kansas,2024-02-29,2024-03-31,0.8
395003,912,"Price, UT",msa,Utah,2024-02-29,2024-03-31,1.2
394996,915,"Portales, NM",msa,New Mexico,2024-02-29,2024-03-31,0.4
394805,916,"Los Alamos, NM",msa,New Mexico,2024-02-29,2024-03-31,1.0
394678,918,"Hereford, TX",msa,Texas,2024-02-29,2024-03-31,0.8
394330,920,"Andrews, TX",msa,Texas,2024-02-29,2024-03-31,0.6
395112,922,"Spirit Lake, IA",msa,Iowa,2024-02-29,2024-03-31,0.5
394594,923,"Fitzgerald, GA",msa,Georgia,2024-02-29,2024-03-31,1.1
753927,924,"Winnemucca, NV",msa,Nevada,2024-02-29,2024-03-31,1.0
394841,925,"Maysville, KY",msa,Kentucky,2024-02-29,2024-03-31,0.6
395104,926,"Snyder, TX",msa,Texas,2024-02-29,2024-03-31,0.3
394676,927,"Helena, AR",msa,Arkansas,2024-02-29,2024-03-31,-0.5
395111,928,"Spencer, IA",msa,Iowa,2024-02-29,2024-03-31,0.5
394342,929,"Atchison, KS",msa,Kansas,2024-02-29,2024-03-31,1.8
753880,930,"Fairfield, IA",msa,Iowa,2024-02-29,2024-03-31,0.8
395186,932,"Vermillion, SD",msa,South Dakota,2024-02-29,2024-03-31,0.9
395142,933,"Sweetwater, TX",msa,Texas,2024-02-29,2024-03-31,0.3
394968,934,"Pecos, TX",msa,Texas,2024-02-29,2024-03-31,-0.2
753929,935,"Zapata, TX",msa,Texas,2024-02-29,2024-03-31,0.3
394743,936,"Ketchikan, AK",msa,Alaska,2024-02-29,2024-03-31,0.6
753874,937,"Craig, CO",msa,Colorado,2024-02-29,2024-03-31,0.8
395188,938,"Vernon, TX",msa,Texas,2024-02-29,2024-03-31,0.6
394767,939,"Lamesa, TX",msa,Texas,2024-02-29,2024-03-31,0.5
394913,1,"New York, NY",msa,New York,2024-02-29,2024-05-31,1.0
753899,2,"Los Angeles, CA",msa,California,2024-02-29,2024-05-31,2.3
394463,3,"Chicago, IL",msa,Illinois,2024-02-29,2024-05-31,3.0
394514,4,"Dallas, TX",msa,Texas,2024-02-29,2024-05-31,2.8
394692,5,"Houston, TX",msa,Texas,2024-02-29,2024-05-31,1.7
395209,6,"Washington, DC",msa,Virginia,2024-02-29,2024-05-31,2.4
394974,7,"Philadelphia, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394856,8,"Miami, FL",msa,Florida,2024-02-29,2024-05-31,1.7
394347,9,"Atlanta, GA",msa,Georgia,2024-02-29,2024-05-31,2.5
394404,10,"Boston, MA",msa,Massachusetts,2024-02-29,2024-05-31,3.4
394976,11,"Phoenix, AZ",msa,Arizona,2024-02-29,2024-05-31,2.7
395057,12,"San Francisco, CA",msa,California,2024-02-29,2024-05-31,2.8
395025,13,"Riverside, CA",msa,California,2024-02-29,2024-05-31,2.1
394532,14,"Detroit, MI",msa,Michigan,2024-02-29,2024-05-31,3.3
395078,15,"Seattle, WA",msa,Washington,2024-02-29,2024-05-31,4.5
394865,16,"Minneapolis, MN",msa,Minnesota,2024-02-29,2024-05-31,3.2
395056,17,"San Diego, CA",msa,California,2024-02-29,2024-05-31,3.4
395148,18,"Tampa, FL",msa,Florida,2024-02-29,2024-05-31,2.2
394530,19,"Denver, CO",msa,Colorado,2024-02-29,2024-05-31,3.7
394358,20,"Baltimore, MD",msa,Maryland,2024-02-29,2024-05-31,1.8
395121,21,"St. Louis, MO",msa,Missouri,2024-02-29,2024-05-31,3.4
394943,22,"Orlando, FL",msa,Florida,2024-02-29,2024-05-31,1.9
394458,23,"Charlotte, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
395055,24,"San Antonio, TX",msa,Texas,2024-02-29,2024-05-31,1.6
394998,25,"Portland, OR",msa,Oregon,2024-02-29,2024-05-31,3.2
395045,26,"Sacramento, CA",msa,California,2024-02-29,2024-05-31,3.0
394982,27,"Pittsburgh, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.8
394466,28,"Cincinnati, OH",msa,Ohio,2024-02-29,2024-05-31,3.4
394355,29,"Austin, TX",msa,Texas,2024-02-29,2024-05-31,2.9
394775,30,"Las Vegas, NV",msa,Nevada,2024-02-29,2024-05-31,2.4
394735,31,"Kansas City, MO",msa,Missouri,2024-02-29,2024-05-31,4.0
394492,32,"Columbus, OH",msa,Ohio,2024-02-29,2024-05-31,3.7
394705,34,"Indianapolis, IN",msa,Indiana,2024-02-29,2024-05-31,2.9
394475,35,"Cleveland, OH",msa,Ohio,2024-02-29,2024-05-31,3.5
395059,36,"San Jose, CA",msa,California,2024-02-29,2024-05-31,3.0
394902,37,"Nashville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.2
395194,38,"Virginia Beach, VA",msa,Virginia,2024-02-29,2024-05-31,1.8
395005,39,"Providence, RI",msa,Rhode Island,2024-02-29,2024-05-31,3.0
394714,40,"Jacksonville, FL",msa,Florida,2024-02-29,2024-05-31,2.0
394862,41,"Milwaukee, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.8
394935,42,"Oklahoma City, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.2
395012,43,"Raleigh, NC",msa,North Carolina,2024-02-29,2024-05-31,3.0
394849,44,"Memphis, TN",msa,Tennessee,2024-02-29,2024-05-31,2.4
395022,45,"Richmond, VA",msa,Virginia,2024-02-29,2024-05-31,2.6
394807,46,"Louisville, KY",msa,Kentucky,2024-02-29,2024-05-31,2.2
394910,47,"New Orleans, LA",msa,Louisiana,2024-02-29,2024-05-31,0.8
395053,48,"Salt Lake City, UT",msa,Utah,2024-02-29,2024-05-31,3.6
394669,49,"Hartford, CT",msa,Connecticut,2024-02-29,2024-05-31,4.3
394425,50,"Buffalo, NY",msa,New York,2024-02-29,2024-05-31,3.2
394388,51,"Birmingham, AL",msa,Alabama,2024-02-29,2024-05-31,2.2
395031,52,"Rochester, NY",msa,New York,2024-02-29,2024-05-31,5.2
394640,53,"Grand Rapids, MI",msa,Michigan,2024-02-29,2024-05-31,4.4
395167,54,"Tucson, AZ",msa,Arizona,2024-02-29,2024-05-31,1.8
753924,55,"Urban Honolulu, HI",msa,Hawaii,2024-02-29,2024-05-31,1.3
395169,56,"Tulsa, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.6
394619,57,"Fresno, CA",msa,California,2024-02-29,2024-05-31,2.0
395238,58,"Worcester, MA",msa,Massachusetts,2024-02-29,2024-05-31,3.3
394938,59,"Omaha, NE",msa,Nebraska,2024-02-29,2024-05-31,4.0
394415,60,"Bridgeport, CT",msa,Connecticut,2024-02-29,2024-05-31,3.6
394653,61,"Greenville, SC",msa,South Carolina,2024-02-29,2024-05-31,2.2
394312,62,"Albuquerque, NM",msa,New Mexico,2024-02-29,2024-05-31,3.0
394357,63,"Bakersfield, CA",msa,California,2024-02-29,2024-05-31,2.1
394308,64,"Albany, NY",msa,New York,2024-02-29,2024-05-31,1.5
394753,65,"Knoxville, TN",msa,Tennessee,2024-02-29,2024-05-31,3.3
394367,66,"Baton Rouge, LA",msa,Louisiana,2024-02-29,2024-05-31,1.1
394843,67,"McAllen, TX",msa,Texas,2024-02-29,2024-05-31,3.1
394908,68,"New Haven, CT",msa,Connecticut,2024-02-29,2024-05-31,3.5
394561,69,"El Paso, TX",msa,Texas,2024-02-29,2024-05-31,1.8
394318,70,"Allentown, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.6
394952,71,"Oxnard, CA",msa,California,2024-02-29,2024-05-31,2.0
394486,72,"Columbia, SC",msa,South Carolina,2024-02-29,2024-05-31,2.5
753906,73,"North Port, FL",msa,Florida,2024-02-29,2024-05-31,1.8
394457,75,"Charleston, SC",msa,South Carolina,2024-02-29,2024-05-31,2.5
394648,76,"Greensboro, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
395134,77,"Stockton, CA",msa,California,2024-02-29,2024-05-31,2.8
394440,78,"Cape Coral, FL",msa,Florida,2024-02-29,2024-05-31,1.7
394399,79,"Boise City, ID",msa,Idaho,2024-02-29,2024-05-31,5.1
394484,80,"Colorado Springs, CO",msa,Colorado,2024-02-29,2024-05-31,3.0
394798,81,"Little Rock, AR",msa,Arkansas,2024-02-29,2024-05-31,1.8
394766,82,"Lakeland, FL",msa,Florida,2024-02-29,2024-05-31,1.4
394304,83,"Akron, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
394531,84,"Des Moines, IA",msa,Iowa,2024-02-29,2024-05-31,2.1
395115,85,"Springfield, MA",msa,Massachusetts,2024-02-29,2024-05-31,2.9
394931,87,"Ogden, UT",msa,Utah,2024-02-29,2024-05-31,4.0
394816,88,"Madison, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.9
395235,89,"Winston, NC",msa,North Carolina,2024-02-29,2024-05-31,2.8
394528,90,"Deltona, FL",msa,Florida,2024-02-29,2024-05-31,1.8
395143,91,"Syracuse, NY",msa,New York,2024-02-29,2024-05-31,3.5
395006,92,"Provo, UT",msa,Utah,2024-02-29,2024-05-31,3.5
395160,93,"Toledo, OH",msa,Ohio,2024-02-29,2024-05-31,3.1
395224,94,"Wichita, KS",msa,Kansas,2024-02-29,2024-05-31,2.9
394549,95,"Durham, NC",msa,North Carolina,2024-02-29,2024-05-31,3.1
394352,96,"Augusta, GA",msa,Georgia,2024-02-29,2024-05-31,2.3
394957,97,"Palm Bay, FL",msa,Florida,2024-02-29,2024-05-31,2.0
394711,98,"Jackson, MS",msa,Mississippi,2024-02-29,2024-05-31,1.9
394666,99,"Harrisburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.6
395113,100,"Spokane, WA",msa,Washington,2024-02-29,2024-05-31,3.2
395075,101,"Scranton, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.9
394460,102,"Chattanooga, TN",msa,Tennessee,2024-02-29,2024-05-31,2.8
394871,103,"Modesto, CA",msa,California,2024-02-29,2024-05-31,2.4
394768,104,"Lancaster, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394997,105,"Portland, ME",msa,Maine,2024-02-29,2024-05-31,3.8
395245,106,"Youngstown, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
394770,107,"Lansing, MI",msa,Michigan,2024-02-29,2024-05-31,3.5
394590,108,"Fayetteville, AR",msa,Arkansas,2024-02-29,2024-05-31,2.5
394589,109,"Fayetteville, NC",msa,North Carolina,2024-02-29,2024-05-31,2.9
394792,110,"Lexington, KY",msa,Kentucky,2024-02-29,2024-05-31,2.8
394971,111,"Pensacola, FL",msa,Florida,2024-02-29,2024-05-31,2.4
395068,112,"Santa Rosa, CA",msa,California,2024-02-29,2024-05-31,2.1
395019,113,"Reno, NV",msa,Nevada,2024-02-29,2024-05-31,2.5
394698,114,"Huntsville, AL",msa,Alabama,2024-02-29,2024-05-31,2.6
394995,115,"Port St. Lucie, FL",msa,Florida,2024-02-29,2024-05-31,1.9
394761,116,"Lafayette, LA",msa,Louisiana,2024-02-29,2024-05-31,0.8
394898,117,"Myrtle Beach, SC",msa,South Carolina,2024-02-29,2024-05-31,1.7
395116,118,"Springfield, MO",msa,Missouri,2024-02-29,2024-05-31,2.9
395195,119,"Visalia, CA",msa,California,2024-02-29,2024-05-31,2.0
394746,120,"Killeen, TX",msa,Texas,2024-02-29,2024-05-31,1.5
394338,121,"Asheville, NC",msa,North Carolina,2024-02-29,2024-05-31,2.5
395244,122,"York, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.5
395183,123,"Vallejo, CA",msa,California,2024-02-29,2024-05-31,1.9
753917,124,"Santa Maria, CA",msa,California,2024-02-29,2024-05-31,3.2
395050,125,"Salinas, CA",msa,California,2024-02-29,2024-05-31,2.4
395048,126,"Salem, OR",msa,Oregon,2024-02-29,2024-05-31,2.2
394870,127,"Mobile, AL",msa,Alabama,2024-02-29,2024-05-31,2.3
395015,128,"Reading, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.8
394502,129,"Corpus Christi, TX",msa,Texas,2024-02-29,2024-05-31,1.6
